  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   551,   Q-13981,   2022/10/31 20:11:02,           1-39,       5,        -7.015,       -10.137,       -45.600,        -1.660,         19716,       0,    1,   W-81933 / TNMJSQ_1_18_0 / 208 / 808 /,                                 OH-28 C,                 H2O, 1667247332.22,         0.243,         0.240,         0.369,         0.172,       130.343,         0.002,         0.003,         2.179,        90.500,        33.954,         1.077,        78.152,         0.937,         0.272,        0.0000,        0.0000,    0,        41.375,         1,      39,       8,Picarro IAEA,       0,       1
   552,   Q-13981,   2022/10/31 20:20:04,           1-39,       6,        -7.003,       -10.118,       -45.774,        -1.658,         19696,       0,    1,   W-81933 / TNMJSQ_1_18_0 / 208 / 808 /,                                 OH-28 C,                 H2O, 1667247878.38,         0.233,         0.230,         0.342,         0.168,       133.266,         0.002,         0.002,         2.154,        90.420,        34.043,         1.067,        77.618,         0.937,         0.225,        0.0000,       -0.0000,    0,        41.312,         1,      39,       8,Picarro IAEA,       0,       1
   553,   Q-13982,   2022/10/31 20:29:05,           1-40,       1,        -4.198,        -7.551,       -39.757,        -0.205,         19630,      -1,    1,   W-81926 / TNMJSQ_1_19_0 / 208 / 808 /,                               WICO 02 B,                 H2O, 1667248419.49,         0.262,         0.259,         0.364,         0.183,       133.488,         0.002,         0.001,         2.136,        89.993,        33.674,         1.088,        78.427,         0.938,         0.344,        0.0000,        0.0000,    0,        41.312,         1,      40,       8,Picarro IAEA,       0,       1
   554,   Q-13982,   2022/10/31 20:38:07,           1-40,       2,        -4.105,        -7.473,       -39.440,        -0.153,         19781,      -1,    1,   W-81926 / TNMJSQ_1_19_0 / 208 / 808 /,                               WICO 02 B,                 H2O, 1667248957.02,         0.231,         0.215,         0.385,         0.167,       133.534,         0.002,         0.002,         2.224,        90.886,        33.935,         1.084,        78.581,         0.938,         0.252,       -0.0000,        0.0000,    0,        41.375,         1,      40,       8,Picarro IAEA,       0,       1
   555,   Q-13982,   2022/10/31 20:47:09,           1-40,       3,        -4.041,        -7.442,       -39.406,        -0.105,         19678,      -1,    1,   W-81926 / TNMJSQ_1_19_0 / 208 / 808 /,                               WICO 02 B,                 H2O, 1667249499.10,         0.260,         0.252,         0.378,         0.172,       128.252,         0.002,         0.001,         2.152,        90.354,        34.060,         1.056,        77.207,         0.937,         0.098,        0.0000,        0.0000,    0,        41.438,         1,      40,       8,Picarro IAEA,       0,       1
   556,   Q-13982,   2022/10/31 20:56:11,           1-40,       4,        -4.041,        -7.412,       -39.334,        -0.121,         19738,       0,    1,   W-81926 / TNMJSQ_1_19_0 / 208 / 808 /,                               WICO 02 B,                 H2O, 1667250044.94,         0.241,         0.233,         0.348,         0.167,       136.422,         0.002,         0.002,         2.186,        90.590,        33.969,         1.083,        78.594,         0.936,         0.287,       -0.0000,       -0.0000,    0,        41.312,         1,      40,       8,Picarro IAEA,       0,       1
   557,   Q-13982,   2022/10/31 21:05:12,           1-40,       5,        -4.020,        -7.416,       -39.361,        -0.098,         19614,       0,    1,   W-81926 / TNMJSQ_1_19_0 / 208 / 808 /,                               WICO 02 B,                 H2O, 1667250587.44,         0.243,         0.263,         0.352,         0.165,       133.341,         0.002,         0.002,         2.142,        89.988,        33.731,         1.072,        77.760,         0.938,         0.213,        0.0000,       -0.0000,    0,        41.250,         1,      40,       8,Picarro IAEA,       0,       1
   558,   Q-13982,   2022/10/31 21:14:14,           1-40,       6,        -4.018,        -7.387,       -39.333,        -0.111,         19773,       0,    1,   W-81926 / TNMJSQ_1_19_0 / 208 / 808 /,                               WICO 02 B,                 H2O, 1667251124.70,         0.260,         0.238,         0.388,         0.188,       131.324,         0.002,         0.002,         2.191,        90.820,        34.061,         1.077,        78.337,         0.938,         0.167,       -0.0000,        0.0000,    0,        41.312,         1,      40,       8,Picarro IAEA,       0,       1
   559,   Q-13983,   2022/10/31 21:23:16,           1-41,       1,        -6.999,       -13.017,       -71.709,        -0.106,         19784,      -1,    1,   W-81920 / TNMJSQ_1_20_0 / 208 / 808 /,                                 OH-26 B,                 H2O, 1667251671.25,         0.249,         0.237,         0.373,         0.174,       132.891,         0.002,         0.003,         2.119,        90.866,        34.196,         1.074,        77.845,         0.937,         0.266,        0.0000,        0.0000,    0,        41.375,         1,      41,       8,Picarro IAEA,       0,       1
   560,   Q-13983,   2022/10/31 21:32:18,           1-41,       2,        -7.120,       -13.255,       -74.198,        -0.100,         19723,      -1,    1,   W-81920 / TNMJSQ_1_20_0 / 208 / 808 /,                                 OH-26 B,                 H2O, 1667252208.40,         0.265,         0.259,         0.442,         0.179,       131.626,         0.002,         0.004,         2.190,        90.550,        34.234,         1.058,        77.034,         0.937,         0.152,       -0.0000,        0.0000,    0,        41.250,         1,      41,       8,Picarro IAEA,       0,       1
   561,   Q-13983,   2022/10/31 21:41:19,           1-41,       3,        -7.178,       -13.353,       -74.825,        -0.106,         19716,      -1,    1,   W-81920 / TNMJSQ_1_20_0 / 208 / 808 /,                                 OH-26 B,                 H2O, 1667252754.03,         0.249,         0.246,         0.388,         0.173,       132.656,         0.002,         0.003,         2.138,        90.462,        34.178,         1.064,        77.518,         0.938,         0.277,        0.0000,        0.0000,    0,        41.250,         1,      41,       8,Picarro IAEA,       0,       1
   562,   Q-13983,   2022/10/31 21:50:21,           1-41,       4,        -7.178,       -13.333,       -75.087,        -0.116,         19773,       0,    1,   W-81920 / TNMJSQ_1_20_0 / 208 / 808 /,                                 OH-26 B,                 H2O, 1667253295.33,         0.248,         0.248,         0.354,         0.166,       131.616,         0.002,         0.003,         2.122,        90.812,        34.378,         1.056,        77.102,         0.940,         0.155,        0.0000,        0.0000,    0,        41.250,         1,      41,       8,Picarro IAEA,       0,       1
   563,   Q-13983,   2022/10/31 21:59:23,           1-41,       5,        -7.196,       -13.414,       -75.339,        -0.092,         19682,       0,    1,   W-81920 / TNMJSQ_1_20_0 / 208 / 808 /,                                 OH-26 B,                 H2O, 1667253837.99,         0.254,         0.234,         0.413,         0.185,       133.829,         0.002,         0.003,         2.141,        90.258,        34.024,         1.070,        77.779,         0.939,         0.338,        0.0000,        0.0000,    0,        41.312,         1,      41,       8,Picarro IAEA,       0,       1
   564,   Q-13983,   2022/10/31 22:08:25,           1-41,       6,        -7.198,       -13.435,       -75.552,        -0.082,         19629,       0,    1,   W-81920 / TNMJSQ_1_20_0 / 208 / 808 /,                                 OH-26 B,                 H2O, 1667254376.19,         0.248,         0.228,         0.383,         0.175,       132.604,         0.002,         0.003,         2.203,        89.996,        33.984,         1.064,        77.326,         0.937,         0.280,       -0.0000,       -0.0000,    0,        41.312,         1,      41,       8,Picarro IAEA,       0,       1
   565,   Q-13984,   2022/10/31 22:17:27,           1-42,       1,        -1.130,        -1.994,        -1.875,        -0.077,         19715,      -1,    1,   W-81939 / TNMJSQ_1_21_0 / 208 / 808 /,                               WICO 04 C,                 H2O, 1667254921.49,         0.239,         0.236,         0.342,         0.166,       136.111,         0.001,         0.000,         2.177,        90.501,        33.626,         1.096,        79.321,         0.936,         0.191,       -0.0000,        0.0000,    0,        41.250,         1,      42,       8,Picarro IAEA,       0,       1
   566,   Q-13984,   2022/10/31 22:26:29,           1-42,       2,        -0.863,        -1.553,         3.750,        -0.043,         19697,      -1,    1,   W-81939 / TNMJSQ_1_21_0 / 208 / 808 /,                               WICO 04 C,                 H2O, 1667255459.41,         0.258,         0.236,         0.361,         0.180,       132.049,         0.001,        -0.001,         2.189,        90.399,        33.759,         1.088,        78.863,         0.937,         0.198,       -0.0000,        0.0000,    0,        41.250,         1,      42,       8,Picarro IAEA,       0,       1
   567,   Q-13984,   2022/10/31 22:35:30,           1-42,       3,        -0.780,        -1.377,         5.092,        -0.053,         19669,      -1,    1,   W-81939 / TNMJSQ_1_21_0 / 208 / 808 /,                               WICO 04 C,                 H2O, 1667256000.33,         0.251,         0.234,         0.376,         0.180,       132.773,         0.002,         0.000,         2.217,        90.242,        33.651,         1.086,        79.003,         0.938,         0.175,       -0.0000,       -0.0000,    0,        41.312,         1,      42,       8,Picarro IAEA,       0,       1
   568,   Q-13984,   2022/10/31 22:44:32,           1-42,       4,        -0.703,        -1.268,         5.784,        -0.033,         19657,       0,    1,   W-81939 / TNMJSQ_1_21_0 / 208 / 808 /,                               WICO 04 C,                 H2O, 1667256542.01,         0.232,         0.225,         0.384,         0.171,       134.146,         0.002,         0.000,         2.231,        90.299,        33.502,         1.083,        78.742,         0.938,         0.098,        0.0000,        0.0000,    0,        41.375,         1,      42,       8,Picarro IAEA,       0,       1
   569,   Q-13984,   2022/10/31 22:53:34,           1-42,       5,        -0.710,        -1.226,         6.326,        -0.063,         19717,       0,    1,   W-81939 / TNMJSQ_1_21_0 / 208 / 808 /,                               WICO 04 C,                 H2O, 1667257083.83,         0.255,         0.237,         0.363,         0.179,       132.192,         0.002,         0.000,         2.198,        90.583,        33.651,         1.085,        79.033,         0.936,         0.114,        0.0000,        0.0000,    0,        41.312,         1,      42,       8,Picarro IAEA,       0,       1
